0;1;lable
3.7618506;2.7092936;0
1.4436846;8.122379;0
3.1884718;5.351606;0
0.07900551;5.7234097;0
1.8718315;3.8962083;0
2.24464;2.6058614;0
1.8079003;4.461676;0
0.2330125;7.0190964;0
0.9277547;4.457594;0
1.8753467;6.4183235;0
0.0006417055;5.115565;0
1.974035;5.65104;0
3.0763774;4.666827;0
1.2571992;7.586629;0
3.7869842;2.7353203;0
3.627339;6.414475;0
1.6554257;6.7022905;0
0.019161474;5.4789352;0
1.5498453;5.3450584;0
3.2566476;7.3585725;0
2.5658207;3.0303392;0
2.8800483;8.001259;0
0.77078325;2.678631;0
2.812097;5.5273004;0
0.22740187;6.7832384;0
4.589788;5.1123137;0
1.6329125;7.891611;0
3.199223;3.1516197;0
3.1988964;7.6795964;0
2.2951288;4.55184;0
2.48565;2.784005;0
0.7645929;5.070685;0
3.16441;7.0771704;0
4.0739613;4.4908447;0
0.17688443;6.1772914;0
0.5722737;4.7411613;0
1.4871912;2.4599965;0
3.0395637;5.087218;0
4.506451;4.024103;0
4.79345;4.7494183;0
0.9779735;3.8693328;0
4.7129416;4.686583;0
0.46855867;3.000452;0
3.3578048;5.1001167;0
0.66539913;4.3084807;0
2.710387;3.3075588;0
2.0423608;4.4173417;0
2.5714693;7.2429633;0
4.195708;3.5943663;0
2.9960668;5.7046742;0
2.3772511;2.3594596;0
1.8157091;4.322002;0
0.5842411;5.9486094;0
2.4056141;2.2670434;0
0.78728974;2.7358935;0
0.027818529;6.04872;0
2.808278;4.576256;0
2.8757463;6.386296;0
-0.0819355;5.846003;0
3.9326017;2.9840238;0
4.022571;3.2315621;0
2.6571279;3.908301;0
0.544594;6.259574;0
2.4420261;6.007928;0
1.6330212;7.849974;0
3.0598612;5.248664;0
2.6716409;3.4110987;0
-0.24286793;4.6358414;0
1.796873;4.267924;0
0.64422804;5.1522183;0
4.37476;5.2228513;0
0.07256033;3.6515996;0
3.1667912;4.5305657;0
0.46560174;5.18004;0
3.133397;2.5341399;0
5.048776;4.4954367;0
3.4153745;3.4253263;0
1.3422137;7.6556296;0
2.1076505;7.702679;0
3.258815;5.7670317;0
1.589432;6.115674;0
0.5468975;2.8461616;0
3.4309921;4.179571;0
2.6615644;6.483336;0
1.9155489;5.3746705;0
1.4218553;5.903368;0
0.8157795;4.4019146;0
0.790066;4.253451;0
0.5662288;3.4557;0
0.88515604;4.7991414;0
0.80361915;7.270738;0
0.4084522;3.0750968;0
0.32050222;7.1558533;0
2.8505087;5.854363;0
1.1908742;2.4189317;0
3.2580898;3.2539456;0
0.38597617;3.1037986;0
1.8318312;4.5628695;0
1.4487619;3.8080351;0
5.0200043;4.5179996;0
4.3678775;4.9090877;0
2.8235223;6.8312025;0
2.5096211;8.202514;0
2.3498988;3.14055;0
3.6252003;5.0307517;0
0.8655531;7.658638;0
-0.24394137;5.322879;0
2.921664;7.191182;0
1.4024954;7.512141;0
4.967561;4.3735366;0
3.2060728;7.253561;0
2.0873544;2.5679457;0
2.9511604;2.5369365;0
1.6489801;7.5305223;0
2.60225;3.0282154;0
2.7577665;5.822924;0
1.8051841;4.042812;0
2.3106322;5.9735;0
2.7610729;5.736396;0
-0.048361138;5.82041;0
0.3284468;5.4234896;0
2.4474206;7.011357;0
0.2328067;6.906583;0
1.7899196;3.566794;0
3.3989248;6.04468;0
0.42756277;6.464975;0
1.4305152;2.6771088;0
3.327983;3.2115188;0
1.2726104;7.834653;0
3.0270164;5.2818866;0
2.7392473;7.146665;0
3.007617;5.206276;0
4.892139;4.701596;0
1.3607213;2.341107;0
3.06567;4.04352;0
3.4865;5.9877315;0
1.5744429;7.778294;0
0.99090606;7.5663495;0
2.9157293;3.2560406;0
1.43749;4.246391;0
3.7585907;4.08862;0
2.6309376;5.5443697;0
2.4479012;6.7209997;0
1.5755953;5.6072707;0
1.0590762;3.3427222;0
3.239453;7.6996493;0
2.9930694;7.888288;0
1.4657797;2.6232111;0
0.43478504;3.7551653;0
3.7658834;6.046956;0
3.5778039;4.186382;0
3.2162213;4.662227;0
0.24484913;3.9296396;0
3.6088781;4.0594053;0
0.50540316;3.9085593;0
0.40614805;5.454267;0
3.7612913;4.9296575;0
3.457783;5.888747;0
0.18333355;3.9843848;0
3.038591;3.0438669;0
3.4321487;3.3409038;0
1.0585881;4.3408957;0
2.5752041;5.4677386;0
0.530204;6.567356;0
3.180832;5.7820086;0
1.6209115;6.1164227;0
2.8482692;7.9926314;0
-15.386718;10.509126;1
-15.081957;10.693872;1
-15.430976;10.4045315;1
-14.585794;10.838287;1
-15.298564;10.522281;1
-15.1587;10.74352;1
-15.346052;10.434329;1
-14.8867;11.107756;1
-14.593154;10.554043;1
-15.111141;10.846755;1
-14.797852;10.588692;1
-15.176113;10.7297;1
-14.712048;10.694067;1
-15.342455;10.533549;1
-14.751407;11.044567;1
-15.377744;10.522195;1
-15.495679;10.411582;1
-15.063433;10.643641;1
-15.369136;10.858814;1
-15.3202305;10.886641;1
-14.7513275;10.701848;1
-14.543657;10.6642475;1
-14.68386;10.792508;1
-15.43875;10.425881;1
-14.513999;10.734597;1
-14.509073;10.929113;1
-14.710587;11.032382;1
-14.649925;10.779021;1
-14.767586;11.012422;1
-14.811703;10.977903;1
-14.550778;10.785105;1
-14.8768015;11.120262;1
-15.522782;10.399881;1
-15.49144;10.50306;1
